# OCR debug output
# pages: 1

=== PAGE 1 ===
# words: 524
W	((ФБ)	7484.00	269.00	7542.00	297.00	0.4500	tesseract
W	Панель	7129.00	271.00	7205.00	295.00	0.9000	tesseract
W	стеклофибробетона	7247.00	271.00	7473.00	300.00	0.8600	tesseract
W	РАЗРАБОТКЕ	3008.00	276.00	3153.00	299.00	0.9600	tesseract
W	уз	7215.00	278.00	7236.00	295.00	0.8600	tesseract
W	\	6656.00	280.00	6679.00	320.00	0.9200	tesseract
W	RAL	7129.00	309.00	7169.00	332.00	0.9500	tesseract
W	7024	7180.00	309.00	7229.00	332.00	0.9500	tesseract
W	ке	473.00	327.00	494.00	350.00	0.3000	tesseract
W	й	6656.00	336.00	6679.00	376.00	0.5100	tesseract
W	Cy	610.00	342.00	771.00	413.00	0.4300	tesseract
W	(СКП)	7457.00	356.00	7511.00	383.00	0.9100	tesseract
W	с	1752.00	358.00	1821.00	407.00	0.4000	tesseract
W	Панель	7129.00	358.00	7205.00	381.00	0.9500	tesseract
W	u3	7215.00	364.00	7236.00	381.00	0.8800	tesseract
W	стеклокомпозита	7247.00	364.00	7446.00	381.00	0.6200	tesseract
W	TLS	557.00	373.00	601.00	388.00	0.3600	tesseract
W	RAL	7129.00	394.00	7169.00	417.00	0.9500	tesseract
W	9003	7179.00	394.00	7228.00	417.00	0.9600	tesseract
W	iy	621.00	398.00	644.00	431.00	0.2200	tesseract
W	ТИТ	1175.00	401.00	1550.00	551.00	0.6400	tesseract
W	CLS	665.00	408.00	709.00	424.00	0.5800	tesseract
W	В	3956.00	417.00	3967.00	440.00	0.8200	tesseract
W	РАЗРАБОТКЕ	3978.00	417.00	4123.00	440.00	0.8200	tesseract
W	MAS,	733.00	418.00	811.00	438.00	0.5200	tesseract
W	070	3034.00	421.00	3085.00	454.00	0.6100	tesseract
W	+1	3000.00	422.00	3027.00	448.00	0.6100	tesseract
W	CLS	684.00	428.00	729.00	443.00	0.7800	tesseract
W	&	6340.00	432.00	6387.00	464.00	0.3800	tesseract
W	-	6441.00	449.00	6471.00	467.00	0.4200	tesseract
W	Натуральный	7129.00	465.00	7278.00	494.00	0.7300	tesseract
W	30	7376.00	465.00	7398.00	488.00	0.9600	tesseract
W	©	6167.00	470.00	6234.00	519.00	0.2700	tesseract
W	камень	7288.00	471.00	7365.00	488.00	0.8100	tesseract
W	мм	7408.00	472.00	7434.00	488.00	0.9600	tesseract
W	и,	660.00	491.00	738.00	511.00	0.3600	tesseract
W	ИЛ	776.00	491.00	821.00	506.00	0.4600	tesseract
W	—	2603.00	499.00	2610.00	501.00	0.4600	tesseract
W	x	2666.00	500.00	2673.00	506.00	0.7000	tesseract
W	к	2820.00	502.00	2831.00	513.00	0.8100	tesseract
W	Wha	679.00	510.00	724.00	526.00	0.4200	tesseract
W	ys	1895.00	518.00	1914.00	560.00	0.4000	tesseract
W	Чаша	7128.00	530.00	7187.00	553.00	0.9500	tesseract
W	omnuda	7362.00	530.00	7441.00	553.00	0.6600	tesseract
W	с	7198.00	536.00	7206.00	553.00	0.9600	tesseract
W	элементами	7217.00	536.00	7352.00	553.00	0.6000	tesseract
W	B	5394.00	540.00	5405.00	564.00	0.9000	tesseract
W	PA3PABOTKE	5416.00	540.00	5561.00	564.00	0.9000	tesseract
W	CLS	670.00	559.00	714.00	574.00	0.5200	tesseract
W	wat	601.00	563.00	666.00	584.00	0.4500	tesseract
W	=.	1830.00	564.00	2070.00	736.00	0.3600	tesseract
W	(не	7128.00	566.00	7158.00	593.00	0.9200	tesseract
W	Бходит	7168.00	568.00	7246.00	591.00	0.5800	tesseract
W	6	7256.00	568.00	7266.00	591.00	0.9200	tesseract
W	ответственности	7334.00	568.00	7536.00	591.00	0.5400	tesseract
W	000	7547.00	568.00	7586.00	591.00	0.9600	tesseract
W	CLS	552.00	573.00	596.00	588.00	0.6300	tesseract
W	CLS	771.00	573.00	816.00	589.00	0.3800	tesseract
W	зону	7277.00	574.00	7324.00	597.00	0.9500	tesseract
W	+3,150	4005.00	580.00	4082.00	613.00	0.8900	tesseract
